"Row ID","Order ID","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,"Order Priority","Shipping Cost","Customer Tenure","Marketing Channel","Product Rating","Return Status","Payment Method","Order Date","Ship Date"
10286,US-2017-167570,"Standard Class",EG-13900,"Emily Grady",consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,"Global Deluxe Steno Chair",215.54,4,0.3,-58.5,Low,0.68,New,Ads,3,No,"Net Banking",2017-08-12,2017-12-15
10389,CA-2017-113453,"Standard Class",CM-12160,"Charles McCrossin",consumer,"United States",Philadelphia,Pennsylvania,19143,East,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",329.99,2,0.4,-77,Low,19.49,Returning,Referral,5,No,"Cash on Delivery",2017-10-21,2017-10-28
10400,US-2016-128902,"Standard Class",MB-18085,"Mick Brown",consumer,"United States",Vineland,"New Jersey",8360,East,FUR-TA-10001095,Furniture,Tables,"Chromcraft Round Conference Tables",244.01,2,0.3,-31.37,Low,18.65,Returning,Email,1,Yes,"Net Banking",2016-11-03,2016-03-15
10600,CA-2017-124765,"Standard Class",HZ-14950,"Henia Zydlo",consumer,"United States","Fort Lauderdale",Florida,33311,South,FUR-BO-10003965,Furniture,Bookcases,"O'Sullivan Manor Hill 2-Door Library in Brianna Oak",723.92,5,0.2,-81.44,High,54.89,New,Direct,1,No,"Net Banking",2017-11-25,2017-11-30
10622,CA-2015-161767,"Standard Class",GK-14620,"Grace Kelly",corporate,"United States",Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,"NeatDesk Desktop Scanner & Digital Filing System",479.99,2,0.4,56,High,35.87,Returning,Email,4,No,"Cash on Delivery",2015-11-20,2015-11-24
10637,CA-2017-126788,"First Class",AB-10105,"Adrian Barton",consumer,"United States",Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,"LG G3",470.38,3,0.2,52.92,Low,66.45,Returning,Email,5,No,UPI,2017-05-06,2017-06-06
10653,CA-2017-160633,"Standard Class",BS-11380,"Bill Stewart",corporate,"United States","Bowling Green",Ohio,43402,East,TEC-CO-10002095,Technology,Copiers,"Hewlett Packard 610 Color Digital Copier / Printer",899.98,3,0.4,75,High,108.62,New,Email,4,No,"Credit Card",2017-11-16,2017-11-21
10676,CA-2016-115525,"Standard Class",RR-19525,"Rick Reed",corporate,"United States",Toledo,Ohio,43615,East,OFF-AP-10000026,"Office Supplies",Appliances,"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",243.88,5,0.2,27.44,Low,15.42,Returning,Email,2,No,"Cash on Delivery",2016-07-25,2016-07-29
10713,CA-2016-132829,"Second Class",LA-16780,"Laura Armstrong",corporate,"United States",Houston,Texas,77041,Central,TEC-PH-10004345,Technology,Phones,"Cisco SPA 502G IP Phone",287.88,3,0.2,35.99,High,20.52,Returning,"Social Media",4,No,"Cash on Delivery",2016-12-23,2016-12-26
10714,CA-2017-133235,"First Class",LH-16750,"Larry Hughes",consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-PH-10002660,Technology,Phones,"Nortel Networks T7316 E Nt8 B27",271.96,5,0.2,17,Medium,37.42,Returning,Referral,4,No,"Credit Card",2017-01-08,2017-04-08
10722,US-2016-110170,"Standard Class",HM-14860,"Harry Marie",corporate,"United States",Huntsville,Texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,"O'Sullivan Plantations 2-Door Library in Landvery Oak",956.66,7,0.32,-225.1,Critical,58.25,Returning,Ads,4,No,"Net Banking",2016-09-27,2016-03-10
10731,US-2016-150861,"First Class",EG-13900,"Emily Grady",consumer,"United States",Oceanside,"New York",11572,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.03,2,0.4,-153.35,High,21.8,Returning,Referral,3,No,"Net Banking",2016-03-12,2016-06-12
10764,US-2016-114013,"Second Class",SC-20770,"Stewart Carmichael",corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,Low,66.68,Returning,Ads,4,No,"Credit Card",2016-03-13,2016-03-15
10776,CA-2017-113873,"Standard Class",KE-16420,"Katrina Edelman",corporate,"United States",Dallas,Texas,75220,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",206,3,0.32,-27.26,High,24.24,New,Ads,3,No,"Credit Card",2017-11-13,2017-11-19
10851,CA-2017-121790,"Standard Class",LP-17095,"Liz Preis",consumer,"United States",Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,"Samsung Galaxy S4",2003.17,4,0.2,250.4,Critical,192.43,Returning,Ads,3,No,"Net Banking",2017-01-30,2017-06-02
10852,US-2016-161683,"Standard Class",CJ-12010,"Caroline Jumper",consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-AP-10000179,"Office Supplies",Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",394.82,4,0.2,93.77,High,31.96,Returning,Ads,5,No,"Net Banking",2016-03-12,2016-08-12
10885,CA-2016-156685,"Second Class",SC-20230,"Scot Coram",corporate,"United States",Arlington,Texas,76017,Central,TEC-PH-10004345,Technology,Phones,"Cisco SPA 502G IP Phone",863.64,9,0.2,107.96,Critical,64.78,New,Referral,4,No,"Credit Card",2016-08-07,2016-10-07
10965,CA-2015-132941,"First Class",MM-18280,"Muhammed MacIntyre",corporate,"United States","Haltom City",Texas,76117,Central,TEC-AC-10003095,Technology,Accessories,"Logitech G35 7.1-Channel Surround Sound Headset",207.98,2,0.2,36.4,Medium,10.61,Returning,Email,3,No,"Net Banking",2015-05-25,2015-05-28
11079,CA-2016-132731,"Standard Class",GA-14515,"George Ashbrook",consumer,"United States",Dallas,Texas,75081,Central,TEC-PH-10004120,Technology,Phones,"AT&T 1080 Phone",657.55,6,0.2,49.32,High,92.8,Returning,"Social Media",4,No,"Cash on Delivery",2016-11-24,2016-11-28
11200,CA-2017-108112,"Standard Class",DK-12895,"Dana Kaydos",consumer,"United States",Miramar,Florida,33023,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2" Diameter Rosebrook Wall Clock"",220.06,4,0.2,55.02,High,11.73,Returning,Referral,2,No,"Cash on Delivery",2017-11-15,2017-11-20
11244,US-2016-151827,"Second Class",CS-11950,"Carlos Soltero",consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,"LG Exalt",280.78,3,0.4,-60.84,Low,28.8,Returning,Referral,3,No,UPI,2016-03-31,2016-02-04
11340,US-2016-106600,"First Class",RM-19375,"Raymond Messe",consumer,"United States",Columbus,Georgia,31907,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,5,0,88.73,High,27.45,New,"Social Media",4,Yes,"Cash on Delivery",2016-08-04,2016-11-04
11389,CA-2015-120621,"Standard Class",JW-16075,"Julia West",consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-AP-10002945,"Office Supplies",Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",962.08,4,0.2,156.34,High,136.71,New,Ads,2,No,"Credit Card",2015-03-21,2015-03-26
11398,CA-2017-144498,"Same Day",MB-18085,"Mick Brown",consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",627.17,4,0.2,70.56,Critical,59.37,Returning,Referral,1,No,"Net Banking",2017-06-05,2017-06-05
11525,CA-2015-142237,"First Class",CK-12595,"Clytie Kelty",consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",289.8,7,0.2,36.23,Low,34.74,Returning,"Social Media",2,No,"Cash on Delivery",2015-11-07,2015-07-13
11573,CA-2017-100615,"Standard Class",SJ-20215,"Sarah Jordon",consumer,"United States",Chicago,Illinois,60653,Central,FUR-CH-10002602,Furniture,Chairs,"DMI Arturo Collection Mission-style Design Wood Chair",317.06,3,0.3,-18.12,Critical,21.44,New,Ads,4,No,UPI,2017-04-20,2017-04-24
11577,CA-2016-118129,"Second Class",CL-12565,"Clay Ludtke",consumer,"United States",Reading,Pennsylvania,19601,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon "L"" Workstation Diamond Chairmat"",303.92,5,0.2,-30.39,Medium,16.2,Returning,Email,3,No,"Net Banking",2016-12-19,2016-12-21
11642,CA-2017-119284,"Standard Class",TS-21205,"Thomas Seio",corporate,"United States",Nashville,Tennessee,37211,South,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",2239.94,8,0.2,223.99,Critical,121.52,Returning,Referral,4,No,"Credit Card",2017-06-15,2017-06-20
11658,CA-2017-100902,"Standard Class",CK-12595,"Clytie Kelty",consumer,"United States",Charlotte,"North Carolina",28205,South,OFF-PA-10002558,"Office Supplies",Paper,"Xerox 1938",268.24,7,0.2,93.88,Critical,14.6,Returning,Direct,1,Yes,"Cash on Delivery",2017-11-17,2017-11-21
11701,CA-2015-139731,"Same Day",JE-15745,"Joel Eaton",consumer,"United States",Amarillo,Texas,79109,Central,TEC-AC-10004975,Technology,Accessories,"Plantronics Audio 995 Wireless Stereo Headset",263.88,3,0.2,42.88,Critical,39.2,Returning,Email,3,No,"Cash on Delivery",2015-10-15,2015-10-15
11794,CA-2016-134138,"Standard Class",JD-15790,"John Dryer",consumer,"United States",Belleville,"New Jersey",7109,East,FUR-CH-10001545,Furniture,Chairs,"Hon Comfortask Task/Swivel Chairs",227.96,2,0,36.47,Medium,30.74,Returning,Ads,4,Yes,"Credit Card",2016-02-16,2016-02-20
11837,CA-2017-130386,"Standard Class",NG-18430,"Nathan Gelder",consumer,"United States",Austin,Texas,78745,Central,OFF-ST-10003716,"Office Supplies",Storage,"Tennsco Double-Tier Lockers",540.05,3,0.2,-47.25,Medium,73.5,Returning,"Social Media",3,No,"Credit Card",2017-12-11,2017-11-18
11847,CA-2015-142475,"Standard Class",BS-11380,"Bill Stewart",corporate,"United States","New York City","New York",10011,East,OFF-BI-10003718,"Office Supplies",Binders,"GBC Therma-A-Bind 250T Electric Binding System",590.35,6,0.2,206.62,Medium,84.42,Returning,Ads,5,No,"Net Banking",2015-03-12,2015-07-12
11870,US-2017-165344,"First Class",SB-20290,"Sean Braxton",corporate,"United States",Springfield,Ohio,45503,East,TEC-MA-10002210,Technology,Machines,"Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop",653,7,0.7,-935.96,Low,73.72,Returning,Direct,4,No,"Net Banking",2017-11-13,2017-11-15
11941,CA-2016-102981,"Second Class",MO-17500,"Mary O'Rourke",consumer,"United States","New York City","New York",10035,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.35,3,0.2,90.29,Medium,84.97,Returning,Referral,4,Yes,"Cash on Delivery",2016-06-09,2016-09-09
11953,US-2015-115343,"First Class",FO-14305,"Frank Olsen",consumer,"United States",Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,"LogitechÂ P710e Mobile Speakerphone",617.98,3,0.2,-7.72,High,44.51,Returning,Ads,3,No,"Net Banking",2015-09-22,2015-09-25
12028,US-2017-147221,"Second Class",JS-16030,"Joy Smith",consumer,"United States",Houston,Texas,77036,Central,OFF-AP-10002534,"Office Supplies",Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator",294.62,5,0.8,-766.01,Critical,27.38,Returning,Ads,3,No,UPI,2017-02-12,2017-04-12
12093,CA-2016-136770,"Standard Class",SP-20650,"Stephanie Phelps",corporate,"United States",Akron,Ohio,44312,East,TEC-PH-10003580,Technology,Phones,"Cisco IP Phone 7961G-GE VoIP phone",259.9,2,0.4,-56.31,Low,31.93,New,Direct,3,No,UPI,2016-08-14,2016-08-18
12281,CA-2017-141425,"Second Class",AR-10825,"Anthony Rawles",corporate,"United States",Columbus,Ohio,43229,East,OFF-SU-10000646,"Office Supplies",Supplies,"Premier Automatic Letter Opener",384.59,2,0.2,-81.73,Low,54.39,Returning,Referral,5,No,"Credit Card",2017-02-11,2017-06-11
12399,CA-2015-121720,"First Class",JE-15610,"Jim Epp",corporate,"United States",Lakeland,Florida,33801,South,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",249.58,2,0.2,31.2,Medium,15.91,Returning,Email,4,No,"Cash on Delivery",2015-11-06,2015-12-06
12401,CA-2017-144491,"Standard Class",CJ-12010,"Caroline Jumper",consumer,"United States",Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.33,5,0.32,-30.1,Critical,80.97,New,"Social Media",1,No,"Credit Card",2017-03-27,2017-01-04
12501,CA-2015-112130,"Standard Class",SV-20785,"Stewart Visinsky",consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.12,6,0.3,-36.18,Medium,113.03,Returning,Direct,4,No,"Net Banking",2015-03-05,2015-07-05
12512,CA-2017-161410,"Standard Class",CC-12220,"Chris Cortes",consumer,"United States",Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Technology,Phones,"Bose SoundLink Bluetooth Speaker",358.2,3,0.4,41.79,Critical,27.22,Returning,Direct,4,No,UPI,2017-06-26,2017-03-07
12550,CA-2015-110814,"Second Class",BD-11635,"Brian Derr",consumer,"United States","New York City","New York",10009,East,OFF-BI-10002026,"Office Supplies",Binders,"Avery Arch Ring Binders",232.4,5,0.2,78.44,Critical,20.39,Returning,"Social Media",3,No,UPI,2015-05-12,2015-09-12
12613,CA-2015-134719,"Standard Class",JD-15790,"John Dryer",consumer,"United States",Jacksonville,Florida,32216,South,OFF-ST-10004459,"Office Supplies",Storage,"Tennsco Single-Tier Lockers",1801.63,6,0.2,-337.81,High,149.82,Returning,Referral,4,No,"Credit Card",2015-10-10,2015-10-15
12631,CA-2017-147760,"First Class",KL-16555,"Kelly Lampkin",corporate,"United States",Greensboro,"North Carolina",27405,South,TEC-PH-10002483,Technology,Phones,"Motorola Moto X",1359.96,5,0.2,119,High,126.07,Returning,Referral,4,No,UPI,2017-04-11,2017-05-11
12780,CA-2015-116638,"Second Class",JH-15985,"Joseph Holt",consumer,"United States",Concord,"North Carolina",28027,South,FUR-TA-10000198,Furniture,Tables,"Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",4297.64,13,0.4,-1862.31,Critical,228.86,Returning,Email,3,No,"Credit Card",2015-01-28,2015-01-31
12823,CA-2017-144491,"Standard Class",CJ-12010,"Caroline Jumper",consumer,"United States",Houston,Texas,77070,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",211.25,2,0.3,-66.39,High,16.8,New,Direct,5,No,"Cash on Delivery",2017-03-27,2017-01-04
12854,CA-2017-122154,"First Class",SA-20830,"Sue Ann Reed",consumer,"United States",Jacksonville,Florida,32216,South,OFF-PA-10000994,"Office Supplies",Paper,"Xerox 1915",251.64,3,0.2,88.07,High,26.96,Returning,Ads,3,No,"Credit Card",2017-09-04,2017-11-04
12858,US-2017-102890,"Same Day",SG-20470,"Sheri Gordon",consumer,"United States","New York City","New York",10011,East,FUR-TA-10000577,Furniture,Tables,"Bretford CR4500 Series Slim Rectangular Table",1044.63,5,0.4,-295.98,Low,144.96,Returning,Email,3,No,"Cash on Delivery",2017-06-30,2017-06-30
12986,CA-2015-128608,"Standard Class",CS-12490,"Cindy Schnelling",corporate,"United States",Toledo,Ohio,43615,East,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",235.19,2,0.4,-43.12,Low,31.3,Returning,Ads,3,No,UPI,2015-12-01,2015-01-17
13012,CA-2015-123939,"Second Class",MS-17710,"Maurice Satty",consumer,"United States","Bowling Green",Ohio,43402,East,OFF-ST-10003208,"Office Supplies",Storage,"Adjustable Depth Letter/Legal Cart",435.5,3,0.2,48.99,Critical,26.53,Returning,Referral,4,No,"Credit Card",2015-08-24,2015-08-26
13162,CA-2016-142895,"Standard Class",BP-11290,"Beth Paige",consumer,"United States",Concord,"North Carolina",28027,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0,Low,33.93,New,Referral,5,No,"Credit Card",2016-07-21,2016-07-26
13169,CA-2017-147277,"Standard Class",EB-13705,"Ed Braxton",corporate,"United States",Akron,Ohio,44312,East,OFF-ST-10000142,"Office Supplies",Storage,"Deluxe Rollaway Locking File with Drawer",665.41,2,0.2,66.54,Critical,36.12,New,Email,3,No,"Credit Card",2017-10-20,2017-10-24
13199,US-2017-137491,"Standard Class",LC-16930,"Linda Cazamias",corporate,"United States","San Angelo",Texas,76903,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.31,2,0.3,-8.72,High,15.55,Returning,Referral,3,No,"Cash on Delivery",2017-11-19,2017-11-25
13234,CA-2017-134495,"Second Class",BF-11020,"Barry FranzÃ¶sisch",corporate,"United States",Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.35,3,0.2,-19.11,Medium,22.87,Returning,"Social Media",3,No,UPI,2017-01-04,2017-04-04
13274,US-2017-168116,"Same Day",GT-14635,"Grant Thornton",corporate,"United States",Burlington,"North Carolina",27217,South,TEC-MA-10004125,Technology,Machines,"Cubify CubeX 3D Printer Triple Head Print",7999.98,4,0.5,-3839.99,Critical,1130.15,Returning,"Social Media",5,No,"Net Banking",2017-04-11,2017-04-11
13299,US-2016-113649,"First Class",HA-14920,"Helen Andreada",consumer,"United States",Fayetteville,"North Carolina",28314,South,OFF-AP-10002518,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece Power Center",569.54,4,0.2,64.07,Critical,50.46,New,"Social Media",4,No,UPI,2016-09-08,2016-12-08
13316,CA-2016-128531,"Second Class",NS-18505,"Neola Schneider",consumer,"United States",Dallas,Texas,75217,Central,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",297.58,3,0.2,-7.44,High,30.16,New,"Social Media",3,No,"Credit Card",2016-11-24,2016-11-26
13321,CA-2017-159100,"Standard Class",VP-21760,"Victoria Pisteka",corporate,"United States",Columbia,Tennessee,38401,South,FUR-TA-10001950,Furniture,Tables,"Balt Solid Wood Round Tables",1875.26,7,0.4,-968.88,Critical,159.93,Returning,Direct,5,No,"Cash on Delivery",2017-10-16,2017-10-21
13414,US-2016-114013,"Second Class",SC-20770,"Stewart Carmichael",corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,"Kensington Expert Mouse Optical USB Trackball for PC or Mac",379.96,5,0.2,47.5,High,37.59,Returning,"Social Media",4,No,"Cash on Delivery",2016-03-13,2016-03-15
13560,CA-2017-128363,"Standard Class",DC-12850,"Dan Campbell",consumer,"United States",Memphis,Tennessee,38109,South,OFF-BI-10001359,"Office Supplies",Binders,"GBC DocuBind TL300 Electric Binding System",1614.58,6,0.7,-1237.85,Medium,95.73,Returning,Ads,3,No,"Net Banking",2017-08-13,2017-08-18
13570,CA-2017-132290,"Standard Class",MD-17350,"Maribeth Dona",consumer,"United States",Dallas,Texas,75217,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.41,4,0.3,-173.35,Critical,57.92,Returning,Ads,2,No,"Cash on Delivery",2017-10-03,2017-03-14
13611,CA-2015-146675,"Standard Class",SB-20185,"Sarah Brown",consumer,"United States",Evanston,Illinois,60201,Central,TEC-CO-10001766,Technology,Copiers,"Canon PC940 Copier",1439.97,4,0.2,485.99,Low,171.39,New,Email,2,No,UPI,2015-04-16,2015-04-20
13732,CA-2016-168543,"Standard Class",DK-13225,"Dean Katz",corporate,"United States","New York City","New York",10035,East,OFF-AP-10000938,"Office Supplies",Appliances,"Avanti 1.7 Cu. Ft. Refrigerator",706.86,7,0,197.92,Critical,95.87,New,Direct,3,Yes,UPI,2016-03-07,2016-07-07
13782,CA-2015-155600,"Second Class",RO-19780,"Rose O'Brian",consumer,"United States",Clarksville,Tennessee,37042,South,OFF-BI-10000545,"Office Supplies",Binders,"GBC Ibimaster 500 Manual ProClick Binding System",1598.06,7,0.7,-1065.37,Medium,110.08,Returning,"Social Media",4,No,"Net Banking",2015-04-12,2015-07-12
13883,CA-2017-130505,"Same Day",NF-18385,"Natalie Fritzler",consumer,"United States",Wheeling,"West Virginia",26003,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48" x 96"" Racetrack Double Pedestal Table"",673.34,3,0.3,-76.95,High,63.83,Returning,Direct,5,No,"Net Banking",2017-12-10,2017-12-10
13898,CA-2016-135636,"Standard Class",DB-13615,"Doug Bickford",consumer,"United States",Charlotte,"North Carolina",28205,South,OFF-ST-10000676,"Office Supplies",Storage,"Fellowes Econo/Stor Drawers",387.72,5,0.2,-67.85,Critical,43.58,New,Ads,3,No,"Cash on Delivery",2016-08-10,2016-10-13
13931,CA-2016-136770,"Standard Class",SP-20650,"Stephanie Phelps",corporate,"United States",Akron,Ohio,44312,East,TEC-AC-10000420,Technology,Accessories,"Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning",279.96,5,0.2,48.99,High,40.52,Returning,"Social Media",4,No,"Cash on Delivery",2016-08-14,2016-08-18
14105,CA-2015-169397,"First Class",JB-15925,"Joni Blumstein",consumer,"United States",Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,"Swingline SM12-08 MicroCut Jam Free Shredder",479.99,4,0.7,-383.99,High,40.16,Returning,Direct,3,No,"Net Banking",2015-12-24,2015-12-27
14238,CA-2016-167115,"Standard Class",EH-14185,"Evan Henry",consumer,"United States","New York City","New York",10035,East,OFF-BI-10004600,"Office Supplies",Binders,"Ibico Ibimaster 300 Manual Binding System",588.78,2,0.2,184,Critical,76.96,Returning,Email,5,No,"Net Banking",2016-04-04,2016-09-04
14321,US-2016-131149,"Standard Class",LH-17155,"Logan Haushalter",consumer,"United States",Dallas,Texas,75081,Central,OFF-ST-10000689,"Office Supplies",Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.8,High,37.75,Returning,Ads,4,No,UPI,2016-10-07,2016-07-14
14436,CA-2017-117079,"Standard Class",JR-15700,"Jocasta Rupert",consumer,"United States",Jacksonville,Florida,32216,South,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",863.88,3,0.2,107.99,Medium,115.48,New,Direct,3,No,"Net Banking",2017-10-23,2017-10-27
14475,CA-2015-119879,"Standard Class",SS-20410,"Shahid Shariari",consumer,"United States",Philadelphia,Pennsylvania,19120,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.7,8,0.4,-480.2,Critical,132.55,Returning,Ads,4,No,"Credit Card",2015-11-21,2015-11-25
14496,CA-2016-110975,"Standard Class",DB-12970,"Darren Budd",corporate,"United States","New York City","New York",10024,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.18,2,0.4,-120.05,High,36,Returning,Referral,5,No,UPI,2016-12-25,2016-12-30
14537,CA-2016-106243,"Standard Class",GM-14680,"Greg Matthias",consumer,"United States","New York City","New York",10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,0.2,-26.2,Low,31.63,Returning,Direct,3,No,"Credit Card",2016-09-30,2016-04-10
14658,CA-2017-132122,"Standard Class",JH-15820,"John Huston",consumer,"United States",Chicago,Illinois,60610,Central,OFF-ST-10003692,"Office Supplies",Storage,"Recycled Steel Personal File for Hanging File Folders",228.92,5,0.2,14.31,Low,13.86,Returning,Email,3,No,"Net Banking",2017-09-07,2017-07-14
14875,CA-2017-144491,"Standard Class",CJ-12010,"Caroline Jumper",consumer,"United States",Houston,Texas,77070,Central,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",600.56,3,0.3,-8.58,Low,57.86,New,"Social Media",5,No,"Credit Card",2017-03-27,2017-01-04
15207,CA-2016-101966,"Second Class",BM-11785,"Bryan Mills",consumer,"United States",Houston,Texas,77036,Central,TEC-PH-10003437,Technology,Phones,"Blue Parrot B250XT Professional Grade Wireless BluetoothÂ HeadsetÂ with",419.94,7,0.2,52.49,Critical,31.58,Returning,Direct,2,No,"Net Banking",2016-07-14,2016-07-16
15220,CA-2016-107783,"First Class",OT-18730,"Olvera Toch",consumer,"United States",Bethlehem,Pennsylvania,18018,East,OFF-BI-10000545,"Office Supplies",Binders,"GBC Ibimaster 500 Manual ProClick Binding System",1369.76,6,0.7,-913.18,High,104.71,Returning,"Social Media",1,No,"Net Banking",2016-07-28,2016-07-29
15375,CA-2016-101980,"First Class",RP-19390,"Resi PÃ¶lking",consumer,"United States","New York City","New York",10009,East,OFF-BI-10004318,"Office Supplies",Binders,"Ibico EB-19 Dual Function Manual Binding System",276.78,2,0.2,89.95,Medium,32.61,Returning,"Social Media",4,No,UPI,2016-08-19,2016-08-20
15540,US-2016-115455,"Standard Class",SE-20110,"Sanjit Engle",consumer,"United States",Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,Tables,"Bretford CR8500 Series Meeting Room Furniture",601.47,3,0.5,-300.74,Medium,58.09,Returning,Email,5,No,"Credit Card",2016-08-09,2016-09-14
15606,US-2015-123218,"Standard Class",KD-16345,"Katherine Ducich",consumer,"United States",Chicago,Illinois,60623,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.06,3,0.3,-71.81,Low,25.38,Returning,"Social Media",4,No,"Net Banking",2015-12-20,2015-12-25
15619,CA-2015-120621,"Standard Class",JW-16075,"Julia West",consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-PA-10002254,"Office Supplies",Paper,"Xerox 1883",295.46,14,0.2,96.02,Critical,25.89,Returning,"Social Media",4,No,"Cash on Delivery",2015-03-21,2015-03-26
15627,CA-2016-145730,"Standard Class",CC-12220,"Chris Cortes",consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10001016,Technology,Machines,"Canon PC170 Desktop Personal Copier",287.91,3,0.4,33.59,Low,26.43,Returning,Referral,4,No,"Net Banking",2016-03-03,2016-08-03
15669,CA-2016-101791,"Standard Class",BS-11665,"Brian Stugart",consumer,"United States",Chicago,Illinois,60623,Central,OFF-ST-10001496,"Office Supplies",Storage,"Standard Rollaway File with Lock",1297.37,9,0.2,97.3,Critical,137.78,New,Referral,3,No,"Cash on Delivery",2016-05-27,2016-05-31
15765,CA-2017-125451,"First Class",AH-10075,"Adam Hart",corporate,"United States",Cranston,"Rhode Island",2920,East,FUR-TA-10001039,Furniture,Tables,"KI Adjustable-Height Table",240.74,4,0.3,-13.76,Low,28.58,Returning,Direct,4,No,"Net Banking",2017-10-23,2017-10-24
15880,CA-2016-164784,"First Class",HF-14995,"Herbert Flentye",consumer,"United States",Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,"Bevis 44 x 96 Conference Tables",370.62,3,0.4,-142.07,Low,25.43,New,Direct,4,No,UPI,2016-01-05,2016-04-05
15913,CA-2017-145702,"Second Class",AH-10075,"Adam Hart",corporate,"United States",Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,"Office Star - Mesh Screen back chair with Vinyl seat",314.35,3,0.2,-35.36,Low,28.38,New,Direct,2,No,UPI,2017-05-19,2017-05-24
